reltime,datetime,iSensor,confidence,heart_rate
312.258,2024/06/13 11:35:22.7779,5,1.0,64.0
312.505,2024/06/13 11:35:23.0249,5,1.0,64.0
312.707,2024/06/13 11:35:23.2269,3,1.0,66.0
312.751,2024/06/13 11:35:23.2709,5,1.0,64.0
312.953,2024/06/13 11:35:23.4729,3,1.0,66.0
312.998,2024/06/13 11:35:23.5179,5,1.0,64.0
313.199,2024/06/13 11:35:23.7189,3,1.0,66.0
313.244,2024/06/13 11:35:23.7639,5,1.0,64.0
313.445,2024/06/13 11:35:23.9649,3,1.0,66.0
313.49,2024/06/13 11:35:24.0099,5,1.0,64.0
313.692,2024/06/13 11:35:24.2119,3,1.0,66.0
313.736,2024/06/13 11:35:24.2559,5,1.0,64.0
313.938,2024/06/13 11:35:24.4579,3,1.0,66.0
313.983,2024/06/13 11:35:24.5029,5,1.0,64.0
314.185,2024/06/13 11:35:24.7049,3,1.0,66.0
314.229,2024/06/13 11:35:24.7489,5,1.0,64.0
314.431,2024/06/13 11:35:24.9509,3,1.0,66.0
314.475,2024/06/13 11:35:24.9949,5,1.0,65.0
314.677,2024/06/13 11:35:25.1969,3,1.0,66.0
314.722,2024/06/13 11:35:25.2419,5,1.0,65.0
314.923,2024/06/13 11:35:25.4429,3,1.0,66.0
314.968,2024/06/13 11:35:25.4879,5,1.0,65.0
315.169,2024/06/13 11:35:25.6889,3,1.0,66.0
315.214,2024/06/13 11:35:25.7339,5,1.0,65.0
315.415,2024/06/13 11:35:25.9349,3,1.0,66.0
315.662,2024/06/13 11:35:26.1819,3,1.0,66.0
315.707,2024/06/13 11:35:26.2269,5,1.0,65.0
315.908,2024/06/13 11:35:26.4279,3,1.0,66.0
315.953,2024/06/13 11:35:26.4729,5,1.0,65.0
316.154,2024/06/13 11:35:26.6739,3,1.0,66.0
316.199,2024/06/13 11:35:26.7189,5,1.0,65.0
316.4,2024/06/13 11:35:26.9199,3,1.0,66.0
316.446,2024/06/13 11:35:26.9659,5,1.0,65.0
316.646,2024/06/13 11:35:27.1659,3,1.0,66.0
316.691,2024/06/13 11:35:27.2109,5,1.0,65.0
316.893,2024/06/13 11:35:27.4129,3,1.0,66.0
316.938,2024/06/13 11:35:27.4579,5,1.0,65.0
317.139,2024/06/13 11:35:27.6589,3,1.0,66.0
317.185,2024/06/13 11:35:27.7049,5,1.0,65.0
317.386,2024/06/13 11:35:27.9059,3,1.0,66.0
317.43,2024/06/13 11:35:27.9499,5,1.0,65.0
317.632,2024/06/13 11:35:28.1519,3,1.0,66.0
317.676,2024/06/13 11:35:28.1959,5,1.0,65.0
317.879,2024/06/13 11:35:28.3989,3,1.0,66.0
317.923,2024/06/13 11:35:28.4429,5,1.0,65.0
318.124,2024/06/13 11:35:28.6439,3,1.0,66.0
318.169,2024/06/13 11:35:28.6889,5,1.0,65.0
318.371,2024/06/13 11:35:28.8909,3,1.0,66.0
318.416,2024/06/13 11:35:28.9359,5,1.0,65.0
318.617,2024/06/13 11:35:29.1369,3,1.0,66.0
318.662,2024/06/13 11:35:29.1819,5,1.0,65.0
318.864,2024/06/13 11:35:29.3839,3,1.0,66.0
318.908,2024/06/13 11:35:29.4279,5,1.0,65.0
319.109,2024/06/13 11:35:29.6289,3,1.0,66.0
319.154,2024/06/13 11:35:29.6739,5,1.0,65.0
319.356,2024/06/13 11:35:29.8759,3,1.0,66.0
319.4,2024/06/13 11:35:29.9199,5,1.0,65.0
319.602,2024/06/13 11:35:30.1219,3,1.0,66.0
319.647,2024/06/13 11:35:30.1669,5,1.0,65.0
319.849,2024/06/13 11:35:30.3689,3,1.0,66.0
319.893,2024/06/13 11:35:30.4129,5,1.0,65.0
320.095,2024/06/13 11:35:30.6149,3,1.0,66.0
320.139,2024/06/13 11:35:30.6589,5,1.0,65.0
320.341,2024/06/13 11:35:30.8609,3,1.0,66.0
320.386,2024/06/13 11:35:30.9059,5,1.0,65.0
320.587,2024/06/13 11:35:31.1069,3,1.0,66.0
320.632,2024/06/13 11:35:31.1519,5,1.0,65.0
320.833,2024/06/13 11:35:31.3529,3,1.0,66.0
320.878,2024/06/13 11:35:31.3979,5,1.0,65.0
321.08,2024/06/13 11:35:31.5999,3,1.0,67.0
321.124,2024/06/13 11:35:31.6439,5,1.0,65.0
321.327,2024/06/13 11:35:31.8469,3,1.0,67.0
321.371,2024/06/13 11:35:31.8909,5,1.0,65.0
321.573,2024/06/13 11:35:32.0929,3,1.0,67.0
321.617,2024/06/13 11:35:32.1369,5,1.0,65.0
321.818,2024/06/13 11:35:32.3379,3,1.0,66.0
321.863,2024/06/13 11:35:32.3829,5,1.0,65.0
322.109,2024/06/13 11:35:32.6289,5,1.0,65.0
322.311,2024/06/13 11:35:32.8309,3,1.0,66.0
322.356,2024/06/13 11:35:32.8759,5,1.0,65.0
322.602,2024/06/13 11:35:33.1219,5,1.0,65.0
322.804,2024/06/13 11:35:33.3239,3,1.0,66.0
322.848,2024/06/13 11:35:33.3679,5,1.0,65.0
323.049,2024/06/13 11:35:33.5689,3,1.0,66.0
323.095,2024/06/13 11:35:33.6149,5,1.0,65.0
323.297,2024/06/13 11:35:33.8169,3,1.0,66.0
323.342,2024/06/13 11:35:33.8619,5,1.0,65.0
323.542,2024/06/13 11:35:34.0619,3,1.0,67.0
323.587,2024/06/13 11:35:34.1069,5,1.0,65.0
323.788,2024/06/13 11:35:34.3079,3,1.0,67.0
323.834,2024/06/13 11:35:34.3539,5,1.0,65.0
324.035,2024/06/13 11:35:34.5549,3,1.0,67.0
324.08,2024/06/13 11:35:34.5999,5,1.0,65.0
324.282,2024/06/13 11:35:34.8019,3,1.0,68.0
324.327,2024/06/13 11:35:34.8469,5,1.0,65.0
324.528,2024/06/13 11:35:35.0479,3,1.0,68.0
324.572,2024/06/13 11:35:35.0919,5,1.0,65.0
324.774,2024/06/13 11:35:35.2939,3,1.0,68.0
324.819,2024/06/13 11:35:35.3389,5,1.0,65.0
325.02,2024/06/13 11:35:35.5399,3,1.0,68.0
325.065,2024/06/13 11:35:35.5849,5,1.0,65.0
325.266,2024/06/13 11:35:35.7859,3,1.0,68.0
325.311,2024/06/13 11:35:35.8309,5,1.0,65.0
325.512,2024/06/13 11:35:36.0319,3,1.0,68.0
325.557,2024/06/13 11:35:36.0769,5,1.0,66.0
325.759,2024/06/13 11:35:36.2789,3,1.0,68.0
325.803,2024/06/13 11:35:36.3229,5,1.0,66.0
326.005,2024/06/13 11:35:36.5249,3,1.0,68.0
326.05,2024/06/13 11:35:36.5699,5,1.0,66.0
326.252,2024/06/13 11:35:36.7719,3,1.0,69.0
326.297,2024/06/13 11:35:36.8169,5,1.0,66.0
326.497,2024/06/13 11:35:37.0169,3,1.0,69.0
326.542,2024/06/13 11:35:37.0619,5,1.0,66.0
326.744,2024/06/13 11:35:37.2639,3,1.0,69.0
326.789,2024/06/13 11:35:37.3089,5,1.0,66.0
326.991,2024/06/13 11:35:37.5109,3,1.0,69.0
327.236,2024/06/13 11:35:37.7559,3,1.0,69.0
327.281,2024/06/13 11:35:37.8009,5,1.0,66.0
327.483,2024/06/13 11:35:38.0029,3,1.0,69.0
327.528,2024/06/13 11:35:38.0479,5,1.0,66.0
327.729,2024/06/13 11:35:38.2489,3,1.0,69.0
327.774,2024/06/13 11:35:38.2939,5,1.0,66.0
327.975,2024/06/13 11:35:38.4949,3,1.0,69.0
328.02,2024/06/13 11:35:38.5399,5,1.0,66.0
328.222,2024/06/13 11:35:38.7419,3,1.0,69.0
328.267,2024/06/13 11:35:38.7869,5,1.0,66.0
328.468,2024/06/13 11:35:38.9879,3,1.0,69.0
328.513,2024/06/13 11:35:39.0329,5,1.0,66.0
328.714,2024/06/13 11:35:39.2339,3,1.0,69.0
328.759,2024/06/13 11:35:39.2789,5,1.0,66.0
328.96,2024/06/13 11:35:39.4799,3,1.0,69.0
329.005,2024/06/13 11:35:39.5249,5,1.0,66.0
329.207,2024/06/13 11:35:39.7269,3,1.0,69.0
329.252,2024/06/13 11:35:39.7719,5,1.0,66.0
329.453,2024/06/13 11:35:39.9729,3,1.0,69.0
329.498,2024/06/13 11:35:40.0179,5,1.0,66.0
329.7,2024/06/13 11:35:40.2199,3,1.0,69.0
329.745,2024/06/13 11:35:40.2649,5,1.0,66.0
329.946,2024/06/13 11:35:40.4659,3,1.0,69.0
329.991,2024/06/13 11:35:40.5109,5,1.0,66.0
330.191,2024/06/13 11:35:40.7109,3,1.0,69.0
330.236,2024/06/13 11:35:40.7559,5,1.0,66.0
330.438,2024/06/13 11:35:40.9579,3,1.0,69.0
330.483,2024/06/13 11:35:41.0029,5,1.0,66.0
330.685,2024/06/13 11:35:41.2049,3,1.0,69.0
330.73,2024/06/13 11:35:41.2499,5,1.0,66.0
330.931,2024/06/13 11:35:41.4509,3,1.0,69.0
330.975,2024/06/13 11:35:41.4949,5,1.0,66.0
331.177,2024/06/13 11:35:41.6969,3,1.0,69.0
331.222,2024/06/13 11:35:41.7419,5,1.0,66.0
331.424,2024/06/13 11:35:41.9439,3,1.0,69.0
331.469,2024/06/13 11:35:41.9889,5,1.0,66.0
331.669,2024/06/13 11:35:42.1889,3,1.0,69.0
331.714,2024/06/13 11:35:42.2339,5,1.0,66.0
331.915,2024/06/13 11:35:42.4349,3,1.0,69.0
331.961,2024/06/13 11:35:42.4809,5,1.0,66.0
332.207,2024/06/13 11:35:42.7269,5,1.0,66.0
332.408,2024/06/13 11:35:42.9279,3,1.0,69.0
332.453,2024/06/13 11:35:42.9729,5,1.0,69.0
332.654,2024/06/13 11:35:43.1739,3,1.0,69.0
332.699,2024/06/13 11:35:43.2189,5,1.0,69.0
332.901,2024/06/13 11:35:43.4209,3,1.0,69.0
332.945,2024/06/13 11:35:43.4649,5,1.0,69.0
333.147,2024/06/13 11:35:43.6669,3,1.0,69.0
333.192,2024/06/13 11:35:43.7119,5,1.0,69.0
333.394,2024/06/13 11:35:43.9139,3,1.0,69.0
333.439,2024/06/13 11:35:43.9589,5,1.0,69.0
333.639,2024/06/13 11:35:44.1589,3,1.0,69.0
333.685,2024/06/13 11:35:44.2049,5,1.0,70.0
333.931,2024/06/13 11:35:44.4509,5,1.0,70.0
334.132,2024/06/13 11:35:44.6519,3,1.0,69.0
334.177,2024/06/13 11:35:44.6969,5,1.0,70.0
334.378,2024/06/13 11:35:44.8979,3,1.0,69.0
334.423,2024/06/13 11:35:44.9429,5,1.0,70.0
334.625,2024/06/13 11:35:45.1449,3,1.0,69.0
334.67,2024/06/13 11:35:45.1899,5,1.0,70.0
334.87,2024/06/13 11:35:45.3899,3,1.0,68.0
334.916,2024/06/13 11:35:45.4359,5,1.0,70.0
335.117,2024/06/13 11:35:45.6369,3,1.0,68.0
335.163,2024/06/13 11:35:45.6829,5,1.0,70.0
335.363,2024/06/13 11:35:45.8829,3,1.0,68.0
335.409,2024/06/13 11:35:45.9289,5,1.0,70.0
335.61,2024/06/13 11:35:46.1299,3,1.0,68.0
335.655,2024/06/13 11:35:46.1749,5,1.0,70.0
335.857,2024/06/13 11:35:46.3769,3,1.0,68.0
335.901,2024/06/13 11:35:46.4209,5,1.0,70.0
336.103,2024/06/13 11:35:46.6229,3,1.0,68.0
336.148,2024/06/13 11:35:46.6679,5,1.0,70.0
336.348,2024/06/13 11:35:46.8679,3,1.0,68.0
336.394,2024/06/13 11:35:46.9139,5,1.0,70.0
336.595,2024/06/13 11:35:47.1149,3,1.0,69.0
336.64,2024/06/13 11:35:47.1599,5,1.0,69.0
336.841,2024/06/13 11:35:47.3609,3,1.0,69.0
336.887,2024/06/13 11:35:47.4069,5,1.0,69.0
337.088,2024/06/13 11:35:47.6079,3,1.0,69.0
337.133,2024/06/13 11:35:47.6529,5,1.0,69.0
337.334,2024/06/13 11:35:47.8539,3,1.0,69.0
337.379,2024/06/13 11:35:47.8989,5,1.0,69.0
337.58,2024/06/13 11:35:48.0999,3,1.0,68.0
337.625,2024/06/13 11:35:48.1449,5,1.0,68.0
337.826,2024/06/13 11:35:48.3459,3,1.0,68.0
337.871,2024/06/13 11:35:48.3909,5,1.0,68.0
338.072,2024/06/13 11:35:48.5919,3,1.0,68.0
338.117,2024/06/13 11:35:48.6369,5,1.0,68.0
338.318,2024/06/13 11:35:48.8379,3,1.0,68.0
338.364,2024/06/13 11:35:48.8839,5,1.0,68.0
338.565,2024/06/13 11:35:49.0849,3,1.0,68.0
338.811,2024/06/13 11:35:49.3309,3,1.0,68.0
338.856,2024/06/13 11:35:49.3759,5,1.0,68.0
339.058,2024/06/13 11:35:49.5779,3,1.0,68.0
339.103,2024/06/13 11:35:49.6229,5,1.0,68.0
339.304,2024/06/13 11:35:49.8239,3,1.0,69.0
339.55,2024/06/13 11:35:50.0699,3,1.0,69.0
339.596,2024/06/13 11:35:50.1159,5,1.0,68.0
339.797,2024/06/13 11:35:50.3169,3,1.0,69.0
339.841,2024/06/13 11:35:50.3609,5,1.0,67.0
340.042,2024/06/13 11:35:50.5619,3,1.0,69.0
340.289,2024/06/13 11:35:50.8089,3,1.0,68.0
340.334,2024/06/13 11:35:50.8539,5,1.0,67.0
340.535,2024/06/13 11:35:51.0549,3,1.0,68.0
340.58,2024/06/13 11:35:51.0999,5,1.0,67.0
340.781,2024/06/13 11:35:51.3009,3,1.0,68.0
340.826,2024/06/13 11:35:51.3459,5,1.0,67.0
341.028,2024/06/13 11:35:51.5479,3,1.0,68.0
341.073,2024/06/13 11:35:51.5929,5,1.0,67.0
341.273,2024/06/13 11:35:51.7929,3,1.0,68.0
341.319,2024/06/13 11:35:51.8389,5,1.0,67.0
341.521,2024/06/13 11:35:52.0409,3,1.0,68.0
341.566,2024/06/13 11:35:52.0859,5,1.0,67.0
341.766,2024/06/13 11:35:52.2859,3,1.0,68.0
341.812,2024/06/13 11:35:52.3319,5,1.0,67.0
342.012,2024/06/13 11:35:52.5319,3,1.0,68.0
342.058,2024/06/13 11:35:52.5779,5,1.0,67.0
342.259,2024/06/13 11:35:52.7789,3,1.0,68.0
342.304,2024/06/13 11:35:52.8239,5,1.0,67.0
342.506,2024/06/13 11:35:53.0259,3,1.0,68.0
342.551,2024/06/13 11:35:53.0709,5,1.0,67.0
342.751,2024/06/13 11:35:53.2709,3,1.0,68.0
342.797,2024/06/13 11:35:53.3169,5,1.0,67.0
342.998,2024/06/13 11:35:53.5179,3,1.0,68.0
343.043,2024/06/13 11:35:53.5629,5,1.0,67.0
343.244,2024/06/13 11:35:53.7639,3,1.0,68.0
343.289,2024/06/13 11:35:53.8089,5,1.0,67.0
343.491,2024/06/13 11:35:54.0109,3,1.0,68.0
343.536,2024/06/13 11:35:54.0559,5,1.0,67.0
343.736,2024/06/13 11:35:54.2559,3,1.0,68.0
343.983,2024/06/13 11:35:54.5029,3,1.0,68.0
344.028,2024/06/13 11:35:54.5479,5,1.0,67.0
344.229,2024/06/13 11:35:54.7489,3,1.0,68.0
344.274,2024/06/13 11:35:54.7939,5,1.0,67.0
344.52,2024/06/13 11:35:55.0399,5,1.0,67.0
344.721,2024/06/13 11:35:55.2409,3,1.0,68.0
344.767,2024/06/13 11:35:55.2869,5,1.0,67.0
344.968,2024/06/13 11:35:55.4879,3,1.0,68.0
345.013,2024/06/13 11:35:55.5329,5,1.0,67.0
345.214,2024/06/13 11:35:55.7339,3,1.0,68.0
345.259,2024/06/13 11:35:55.7789,5,1.0,67.0
345.461,2024/06/13 11:35:55.9809,3,1.0,68.0
345.506,2024/06/13 11:35:56.0259,5,1.0,67.0
345.707,2024/06/13 11:35:56.2269,3,1.0,67.0
345.752,2024/06/13 11:35:56.2719,5,1.0,67.0
345.953,2024/06/13 11:35:56.4729,3,1.0,67.0
345.999,2024/06/13 11:35:56.5189,5,1.0,67.0
346.2,2024/06/13 11:35:56.7199,3,1.0,67.0
346.244,2024/06/13 11:35:56.7639,5,1.0,67.0
346.446,2024/06/13 11:35:56.9659,3,1.0,67.0
346.491,2024/06/13 11:35:57.0109,5,1.0,66.0
346.692,2024/06/13 11:35:57.2119,3,1.0,67.0
346.738,2024/06/13 11:35:57.2579,5,1.0,66.0
346.938,2024/06/13 11:35:57.4579,3,1.0,67.0
347.184,2024/06/13 11:35:57.7039,3,1.0,67.0
347.229,2024/06/13 11:35:57.7489,5,1.0,66.0
347.43,2024/06/13 11:35:57.9499,3,1.0,67.0
347.476,2024/06/13 11:35:57.9959,5,1.0,66.0
347.677,2024/06/13 11:35:58.1969,3,1.0,67.0
347.722,2024/06/13 11:35:58.2419,5,1.0,66.0
347.924,2024/06/13 11:35:58.4439,3,1.0,67.0
347.969,2024/06/13 11:35:58.4889,5,1.0,66.0
348.169,2024/06/13 11:35:58.6889,3,1.0,67.0
348.214,2024/06/13 11:35:58.7339,5,1.0,66.0
348.416,2024/06/13 11:35:58.9359,3,1.0,67.0
348.461,2024/06/13 11:35:58.9809,5,1.0,66.0
348.662,2024/06/13 11:35:59.1819,3,1.0,67.0
348.707,2024/06/13 11:35:59.2269,5,1.0,66.0
348.909,2024/06/13 11:35:59.4289,3,1.0,67.0
348.954,2024/06/13 11:35:59.4739,5,1.0,66.0
349.154,2024/06/13 11:35:59.6739,3,1.0,67.0
349.2,2024/06/13 11:35:59.7199,5,1.0,66.0
349.401,2024/06/13 11:35:59.9209,3,1.0,67.0
349.446,2024/06/13 11:35:59.9659,5,1.0,66.0
349.648,2024/06/13 11:36:00.1679,3,1.0,67.0
349.693,2024/06/13 11:36:00.2129,5,1.0,66.0
349.893,2024/06/13 11:36:00.4129,3,1.0,67.0
349.939,2024/06/13 11:36:00.4589,5,1.0,66.0
350.14,2024/06/13 11:36:00.6599,3,1.0,67.0
350.185,2024/06/13 11:36:00.7049,5,1.0,66.0
350.386,2024/06/13 11:36:00.9059,3,1.0,67.0
350.432,2024/06/13 11:36:00.9519,5,1.0,66.0
350.632,2024/06/13 11:36:01.1519,3,1.0,67.0
350.678,2024/06/13 11:36:01.1979,5,1.0,66.0
350.879,2024/06/13 11:36:01.3989,3,1.0,67.0
350.924,2024/06/13 11:36:01.4439,5,1.0,66.0
351.125,2024/06/13 11:36:01.6449,3,1.0,67.0
351.372,2024/06/13 11:36:01.8919,3,1.0,67.0
351.416,2024/06/13 11:36:01.9359,5,1.0,66.0
351.617,2024/06/13 11:36:02.1369,3,1.0,67.0
351.663,2024/06/13 11:36:02.1829,5,1.0,66.0
351.864,2024/06/13 11:36:02.3839,3,1.0,67.0
351.909,2024/06/13 11:36:02.4289,5,1.0,66.0
352.11,2024/06/13 11:36:02.6299,3,1.0,67.0
352.155,2024/06/13 11:36:02.6749,5,1.0,66.0
352.357,2024/06/13 11:36:02.8769,3,1.0,67.0
352.402,2024/06/13 11:36:02.9219,5,1.0,66.0
352.602,2024/06/13 11:36:03.1219,3,1.0,67.0
352.648,2024/06/13 11:36:03.1679,5,1.0,65.0
352.849,2024/06/13 11:36:03.3689,3,1.0,67.0
352.894,2024/06/13 11:36:03.4139,5,1.0,65.0
353.096,2024/06/13 11:36:03.6159,3,1.0,67.0
353.141,2024/06/13 11:36:03.6609,5,1.0,65.0
353.341,2024/06/13 11:36:03.8609,3,1.0,67.0
353.386,2024/06/13 11:36:03.9059,5,1.0,65.0
353.588,2024/06/13 11:36:04.1079,3,1.0,67.0
353.632,2024/06/13 11:36:04.1519,5,1.0,65.0
353.834,2024/06/13 11:36:04.3539,3,1.0,67.0
353.88,2024/06/13 11:36:04.3999,5,1.0,65.0
354.081,2024/06/13 11:36:04.6009,3,1.0,66.0
354.125,2024/06/13 11:36:04.6449,5,1.0,65.0
354.327,2024/06/13 11:36:04.8469,3,1.0,66.0
354.372,2024/06/13 11:36:04.8919,5,1.0,65.0
354.618,2024/06/13 11:36:05.1379,5,1.0,65.0
354.819,2024/06/13 11:36:05.3389,3,1.0,66.0
354.864,2024/06/13 11:36:05.3839,5,1.0,65.0
355.065,2024/06/13 11:36:05.5849,3,1.0,66.0
355.11,2024/06/13 11:36:05.6299,5,1.0,65.0
355.311,2024/06/13 11:36:05.8309,3,1.0,66.0
355.357,2024/06/13 11:36:05.8769,5,1.0,65.0
355.558,2024/06/13 11:36:06.0779,3,1.0,66.0
355.604,2024/06/13 11:36:06.1239,5,1.0,65.0
355.805,2024/06/13 11:36:06.3249,3,1.0,66.0
355.85,2024/06/13 11:36:06.3699,5,1.0,65.0
356.05,2024/06/13 11:36:06.5699,3,1.0,66.0
356.297,2024/06/13 11:36:06.8169,3,1.0,66.0
356.342,2024/06/13 11:36:06.8619,5,1.0,65.0
356.543,2024/06/13 11:36:07.0629,3,1.0,66.0
356.588,2024/06/13 11:36:07.1079,5,1.0,65.0
356.79,2024/06/13 11:36:07.3099,3,1.0,66.0
356.834,2024/06/13 11:36:07.3539,5,1.0,65.0
357.035,2024/06/13 11:36:07.5549,3,1.0,66.0
357.081,2024/06/13 11:36:07.6009,5,1.0,65.0
357.282,2024/06/13 11:36:07.8019,3,1.0,66.0
357.327,2024/06/13 11:36:07.8469,5,1.0,65.0
357.528,2024/06/13 11:36:08.0479,3,1.0,66.0
357.574,2024/06/13 11:36:08.0939,5,1.0,65.0
357.774,2024/06/13 11:36:08.2939,3,1.0,66.0
357.819,2024/06/13 11:36:08.3389,5,1.0,65.0
358.021,2024/06/13 11:36:08.5409,3,1.0,66.0
358.066,2024/06/13 11:36:08.5859,5,1.0,65.0
358.266,2024/06/13 11:36:08.7859,3,1.0,66.0
358.312,2024/06/13 11:36:08.8319,5,1.0,65.0
358.513,2024/06/13 11:36:09.0329,3,1.0,66.0
358.558,2024/06/13 11:36:09.0779,5,1.0,65.0
358.759,2024/06/13 11:36:09.2789,3,1.0,66.0
358.805,2024/06/13 11:36:09.3249,5,1.0,65.0
359.005,2024/06/13 11:36:09.5249,3,1.0,66.0
359.252,2024/06/13 11:36:09.7719,3,1.0,66.0
359.498,2024/06/13 11:36:10.0179,3,1.0,66.0
359.543,2024/06/13 11:36:10.0629,5,1.0,65.0
359.745,2024/06/13 11:36:10.2649,3,1.0,66.0
359.79,2024/06/13 11:36:10.3099,5,1.0,65.0
359.99,2024/06/13 11:36:10.5099,3,1.0,66.0
360.036,2024/06/13 11:36:10.5559,5,1.0,65.0
360.237,2024/06/13 11:36:10.7569,3,1.0,66.0
360.283,2024/06/13 11:36:10.8029,5,1.0,65.0
360.483,2024/06/13 11:36:11.0029,3,1.0,66.0
360.528,2024/06/13 11:36:11.0479,5,1.0,64.0
360.729,2024/06/13 11:36:11.2489,3,1.0,66.0
360.775,2024/06/13 11:36:11.2949,5,1.0,64.0
360.976,2024/06/13 11:36:11.4959,3,1.0,66.0
361.021,2024/06/13 11:36:11.5409,5,1.0,64.0
361.222,2024/06/13 11:36:11.7419,3,1.0,66.0
361.267,2024/06/13 11:36:11.7869,5,1.0,64.0
361.468,2024/06/13 11:36:11.9879,3,1.0,66.0
361.514,2024/06/13 11:36:12.0339,5,1.0,64.0
361.76,2024/06/13 11:36:12.2799,5,1.0,64.0
361.961,2024/06/13 11:36:12.4809,3,1.0,66.0
362.006,2024/06/13 11:36:12.5259,5,1.0,64.0
362.207,2024/06/13 11:36:12.7269,3,1.0,66.0
362.253,2024/06/13 11:36:12.7729,5,1.0,64.0
362.453,2024/06/13 11:36:12.9729,3,1.0,66.0
362.499,2024/06/13 11:36:13.0189,5,1.0,64.0
362.7,2024/06/13 11:36:13.2199,3,1.0,66.0
362.946,2024/06/13 11:36:13.4659,3,1.0,66.0
362.992,2024/06/13 11:36:13.5119,5,1.0,64.0
363.192,2024/06/13 11:36:13.7119,3,1.0,65.0
363.238,2024/06/13 11:36:13.7579,5,1.0,64.0
363.438,2024/06/13 11:36:13.9579,3,1.0,65.0
363.484,2024/06/13 11:36:14.0039,5,1.0,64.0
363.685,2024/06/13 11:36:14.2049,3,1.0,65.0
363.73,2024/06/13 11:36:14.2499,5,1.0,64.0
363.931,2024/06/13 11:36:14.4509,3,1.0,65.0
363.977,2024/06/13 11:36:14.4969,5,1.0,64.0
364.178,2024/06/13 11:36:14.6979,3,1.0,65.0
364.223,2024/06/13 11:36:14.7429,5,1.0,64.0
364.424,2024/06/13 11:36:14.9439,3,1.0,65.0
364.469,2024/06/13 11:36:14.9889,5,1.0,64.0
364.67,2024/06/13 11:36:15.1899,3,1.0,65.0
364.715,2024/06/13 11:36:15.2349,5,1.0,64.0
364.917,2024/06/13 11:36:15.4369,3,1.0,65.0
364.962,2024/06/13 11:36:15.4819,5,1.0,64.0
365.162,2024/06/13 11:36:15.6819,3,1.0,65.0
365.208,2024/06/13 11:36:15.7279,5,1.0,64.0
365.409,2024/06/13 11:36:15.9289,3,1.0,65.0
365.655,2024/06/13 11:36:16.1749,3,1.0,65.0
365.7,2024/06/13 11:36:16.2199,5,1.0,64.0
365.947,2024/06/13 11:36:16.4669,5,1.0,64.0
366.148,2024/06/13 11:36:16.6679,3,1.0,66.0
366.193,2024/06/13 11:36:16.7129,5,1.0,64.0
366.394,2024/06/13 11:36:16.9139,3,1.0,66.0
366.439,2024/06/13 11:36:16.9589,5,1.0,64.0
366.64,2024/06/13 11:36:17.1599,3,1.0,66.0
366.686,2024/06/13 11:36:17.2059,5,1.0,64.0
366.886,2024/06/13 11:36:17.4059,3,1.0,66.0
366.932,2024/06/13 11:36:17.4519,5,1.0,64.0
367.133,2024/06/13 11:36:17.6529,3,1.0,66.0
367.178,2024/06/13 11:36:17.6979,5,1.0,64.0
367.378,2024/06/13 11:36:17.8979,3,1.0,66.0
367.425,2024/06/13 11:36:17.9449,5,1.0,64.0
367.625,2024/06/13 11:36:18.1449,3,1.0,67.0
367.67,2024/06/13 11:36:18.1899,5,1.0,65.0
367.871,2024/06/13 11:36:18.3909,3,1.0,67.0
367.917,2024/06/13 11:36:18.4369,5,1.0,65.0
368.118,2024/06/13 11:36:18.6379,3,1.0,67.0
368.164,2024/06/13 11:36:18.6839,5,1.0,65.0
368.364,2024/06/13 11:36:18.8839,3,1.0,67.0
368.611,2024/06/13 11:36:19.1309,3,1.0,67.0
368.656,2024/06/13 11:36:19.1759,5,1.0,65.0
368.856,2024/06/13 11:36:19.3759,3,1.0,67.0
368.902,2024/06/13 11:36:19.4219,5,1.0,65.0
369.103,2024/06/13 11:36:19.6229,3,1.0,67.0
369.148,2024/06/13 11:36:19.6679,5,1.0,65.0
369.35,2024/06/13 11:36:19.8699,3,1.0,67.0
369.395,2024/06/13 11:36:19.9149,5,1.0,65.0
369.596,2024/06/13 11:36:20.1159,3,1.0,67.0
369.641,2024/06/13 11:36:20.1609,5,1.0,65.0
369.842,2024/06/13 11:36:20.3619,3,1.0,67.0
369.887,2024/06/13 11:36:20.4069,5,1.0,65.0
370.088,2024/06/13 11:36:20.6079,3,1.0,67.0
370.133,2024/06/13 11:36:20.6529,5,1.0,65.0
370.334,2024/06/13 11:36:20.8539,3,1.0,67.0
370.38,2024/06/13 11:36:20.8999,5,1.0,65.0
370.581,2024/06/13 11:36:21.1009,3,1.0,67.0
370.626,2024/06/13 11:36:21.1459,5,1.0,65.0
370.827,2024/06/13 11:36:21.3469,3,1.0,67.0
370.872,2024/06/13 11:36:21.3919,5,1.0,65.0
371.073,2024/06/13 11:36:21.5929,3,1.0,67.0
371.118,2024/06/13 11:36:21.6379,5,1.0,65.0
371.319,2024/06/13 11:36:21.8389,3,1.0,67.0
371.365,2024/06/13 11:36:21.8849,5,1.0,65.0
371.566,2024/06/13 11:36:22.0859,3,1.0,67.0
371.611,2024/06/13 11:36:22.1309,5,1.0,65.0
371.811,2024/06/13 11:36:22.3309,3,1.0,67.0
371.857,2024/06/13 11:36:22.3769,5,1.0,65.0
372.058,2024/06/13 11:36:22.5779,3,1.0,67.0
372.104,2024/06/13 11:36:22.6239,5,1.0,65.0
372.305,2024/06/13 11:36:22.8249,3,1.0,66.0
